,Datetime,Tweet Id,Username,Text,Label
231,2022-11-09 01:32:13+00:00,1590155265349144576,JNursiyono,"@ngeneaewes_ Turut prihatin mas, soal kena tipu penerbit, saya sgt sering dan tidak bisa apa-apa, udah jutaan jg nominalnya, buku diplagiat scr liar juga sampai sekarang, mgkin ini cara kita utk belajar ikhlas, #percumalaporpolisi",Neutral
232,2022-11-08 17:45:27+00:00,1590037800782802945,littleriria,"#percumalaporpolisi hahah emang percuma sii, polisi indo mana pernah berguna ya ges ya https://t.co/dDNwJX0jXK",Negative
233,2022-11-08 17:44:52+00:00,1590037654082813952,Rizzz____,"Dari data balasan tweet yang ada di sini, masih membuktikan bahwa #percumalaporpolisi dan hilang kepercayaan

Semoga tim kepolisian, khususnya polrestabes surabaya dan polresta Sidoarjo bisa lebih sigap dan serius memberikan keamanan agar meningkatkan kepercayaan masyarakat. https://t.co/x7FhtSlS4B",Negative
234,2022-11-08 12:57:58+00:00,1589965451492478976,DanurwindoF,"Polisi itu aneh kalo kasus2 lendir/selangkangan aja sat set sat set di proses dan di tindak lanjuti secepat kilat, tapi kalo giliran kasus2 yg jelas2 merugikan orang lain terutama kasus2 yg dapat mengakibatkan masyarakat/merasa terancam malah lelet. #percumalaporpolisi https://t.co/azQFPW1X3p",Negative
235,2022-11-08 11:47:27+00:00,1589947704167522305,ObbieNugraha,@e100ss #percumalaporpolisi,Neutral
236,2022-11-08 10:07:14+00:00,1589922485180706816,ladydevimon_,"@hasfirmansyah @anindyavivi Gapapa sih, hehehe 
Yang penting at least mengurangi sampah dan melindungi orang lain dari pelaku karena #percumalaporpolisi 😏😏😏😏😏😏😏",Negative
237,2022-11-08 06:49:14+00:00,1589872656190705664,Ary_LFC,"@AditMKM Bravo Satpam BCA... 👍👍👍
#PercumaAdaPolisi

#PercumaLaporPolisi",Neutral
238,2022-11-08 05:02:22+00:00,1589845762053373958,christianbosar,@ndagels #percumaadapolisi #percumalaporpolisi,Neutral
239,2022-11-08 02:57:58+00:00,1589814457810964480,sandalping,@txtdrberseragam #percumalaporpolisi,Neutral
240,2022-11-08 02:46:24+00:00,1589811545227538432,tigaempat56,@txtdrberseragam Copot kasatlantas ! #percumalaporpolisi,Negative
241,2022-11-08 02:30:29+00:00,1589807542028623872,christianbosar,@txtdrberseragam #percumalaporpolisi,Neutral
242,2022-11-07 15:59:24+00:00,1589648722463707137,sadang_serang,Kalau institusi @polsekcoblong pengen dipercaya lagi oleh warga @coblongjitu @Kec_Coblong tolong usuut tuntas jambret di deket rumah saya jl. Palem 1 kec. Coblong #percumalaporpolisi #sadangserangtidakAMAN https://t.co/GXqlHiQg8y,Negative
243,2022-11-07 14:04:54+00:00,1589619909621088256,Bluefairyty,@txtdrimedia #percumalaporpolisi,Neutral
244,2022-11-07 12:57:30+00:00,1589602948560347138,christianbosar,"@rafibisatya @heggykearens Lah iya sama banget, tapi itu thread yg diangkot udah ngetag polisi tapi ko bisa kejadian lagi, berati ga ada tindak lanjut dong? ternyata benar #percumalaporpolisi wkwk mending skrg harus bisa biasakan main hakim sendiri untuk pelaku pelecehan seksual ✊🏿",Negative
245,2022-11-07 08:26:34+00:00,1589534763999965185,St_Anarchistus,"#percumalaporpolisi
#percumaadapolisi https://t.co/pFYODYXsNS https://t.co/dAiokLWa6n",Neutral
246,2022-11-07 06:48:18+00:00,1589510033389547520,KomangOkoBerata,@Sa1Santoso #percumalaporpolisi kasus chat mesum Riziek gak bakalan dilanjutkan. Bener gak @DivisiHumasPol1 @ListyoSigitP @Poldametrojaya_,Negative
247,2022-11-07 05:35:11+00:00,1589491633783205888,Gebotsauridae,#percumalaporpolisi #percumaadapolisi https://t.co/vPgLu8PJcq,Neutral
248,2022-11-07 05:29:08+00:00,1589490110521040896,ruthlessfire13,Polisi Indonesia ngurusin bokep cepet. Nangkep Harun Masiku lelet banget. #percumalaporpolisi #percumaadapolisi #1hari1oknum https://t.co/6MjTOW4vwP,Negative
249,2022-11-07 02:32:34+00:00,1589445678245498881,HalimRudianto,@democrazymedia #percumalaporpolisi# @CCICPolri @DivHumas_Polri,Neutral
250,2022-11-07 02:32:06+00:00,1589445560905650177,mbah_mbut,@e100ss Ternyata kasus kebaya lebih populer daripada kasus Curanmor yg merajalela #percumalaporpolisi,Negative
251,2022-11-07 01:39:53+00:00,1589432417261342720,ruthlessfire13,"Netizen bisa lihat kok bahwa pengemudi mobilnya yang taat aturan. Di sini yang aneh adalah polisi Indonesia yang mengawal dan crazy rich biker. Gimana nih Listyo Sigit anak buah lu? Makin kagak bener.
#percumalaporpolisi #percumaadapolisi #1hari1oknum https://t.co/U8kkDevHW5",Negative
252,2022-11-07 00:46:05+00:00,1589418881428652033,omKok12,Benarkah? Puluhan ribu laopran mangkrak. Kalau benar berarti tagar #percumalaporpolisi memang benar2 benar https://t.co/nUbP9BJOZS,Negative
253,2022-11-06 16:57:02+00:00,1589300840283922432,BlackSoulAsylum,@d4marwulan @MARQUEZ__93 @democrazymedia @CCICPolri @DivHumas_Polri Lagi nunggu trending lagi #percumalaporpolisi,Negative
254,2022-11-06 15:23:08+00:00,1589277210548273152,fuaf66053167,#kapolri #polripresisi #listyosigitprabowo #percumalaporpolisi #satuharisatuoknum #dprri #presidenri #viral #fyp,Neutral
255,2022-11-06 10:32:49+00:00,1589204147219619840,ruthlessfire13,"Waduhhh ga di tubuh POLRI, ga di tubuh Bhayangkari, sama-sama bikin skandal aja bisanya. Gimana rakyat Indonesia bisa percaya?

#percumaadapolisi #percumalaporpolisi #1hari1oknum #1hari1polres #1hari1polsek https://t.co/GvvpqWAoLJ",Negative
256,2022-11-06 08:12:22+00:00,1589168803690475520,hasrat_tanjung,@knpiharis @ListyoSigitP @DivHumas_Polri #percumalaporpolisi,Neutral
257,2022-11-05 14:09:08+00:00,1588896199826092033,Kentangkfcasin,"@kangspillllll Citra polisi emg udah jelek, sampai timbul #percumalaporpolisi #percumaadapolisi ini bukti bahwa citra polisi di masyarakat sudah jelek dan apalagi polisi berurusan dgn uang, mau se keras apapun argumen lo, tetep pungli oleh polisi adalah yg tertanam di benak masyarakat indonesia",Negative
258,2022-11-05 08:59:23+00:00,1588818247327318017,marsiaulia,"PEMBOBOLAN TOKO
kerugian kurang lebih 40 juta.sdh lapor ke @polrestodepok..sop kerja nya fotoin tkp..sy mo kasih bukti CCTV katanya nanti aja tunggu

BANTU UP YA TEMAN2 SOSMED DAN SAHABAT medsos bantu di pantau..terimakasih

.#polisi #polri #polrestodepok #percumalaporpolisi https://t.co/WLGSkyRf1Q",Negative
259,2022-11-05 05:33:41+00:00,1588766481340588033,29Ramazz,KASUS BOKEP AJA YG CPT DI USUT DSR ISOLOP. #percumalaporpolisi @DivHumas_Polri https://t.co/hRf2J4lutE,Negative
260,2022-11-04 23:23:57+00:00,1588673434762248193,MurtadoSaja,"@knpiharis #PercumaLaporPolisi
#TangkapAdeArmando",Neutral
261,2022-11-04 13:00:51+00:00,1588516624612864000,GedabrusA1,"@DivHumas_Polri @HumasPoldaJatim @PolrestabesSby 
korban ada,visum udah,saksi ada, diduga tersangka ada!!!! kenapa ga di tangkap ???? apa harus main hukum sendiri ? #percumalaporpolisi https://t.co/jYJRTuwSWM",Negative
262,2022-11-04 02:53:59+00:00,1588363901590118400,budi_sudarma,"@detikcom @detik_jatim #percumaadapolisi 
#percumalaporpolisi",Neutral
263,2022-11-04 01:21:45+00:00,1588340692220514304,Rawit234234,"Kapolri pak @ListyoSigitP.. bagaimana penyelesaian kasus yg sdh lama ini? Tolong ini diingatkan ke penyidiknya krn status TSK mereka sudah lama. Ataukah kasus digantung krn satu dan lain hal?
Kebiasaan menggantung kasus ini harus dihentikan pak Kapolri. Atau #percumalaporpolisi https://t.co/ZRmhStFXJV",Negative
264,2022-11-03 09:52:30+00:00,1588106836892274689,GedabrusA1,@PolrestabesSby @HumasPoldaJatim @DivHumas_Polri @ListyoSigitP @e100ss @detikcom @SapawargaSby kapan laporan ini di tindak lanjuti atau #percumalaporpolisi ???? https://t.co/ZPyseFZ1VU,Neutral
265,2022-11-03 06:23:46+00:00,1588054307571527680,Zenx_sterz,@kegblgnunfaedh #percumalaporpolisi,Neutral
266,2022-11-03 04:06:35+00:00,1588019784490569729,Obyfabianeros,"Hahahaha Boro2 mau diusut cuyyy
Pati pemerasnya malah diberikan kenaikan pangkat oleh kapolri @ListyoSigitP ...

Memang hebat Polri wkwkwkwkwk
#percumalaporpolisi 
@NenkMonica @IpungLombok @kr1t1kp3d45_pro https://t.co/JaZstuRAeM https://t.co/QDSmCgkE5N",Negative
267,2022-11-03 03:54:58+00:00,1588016860859187205,ahmadshbrn_,"@rahmi_12 @kenji9998 @txtdrberseragam Besok besok lapor damkar aja pak, #PercumaLaporPolisi",Neutral
268,2022-11-03 03:35:08+00:00,1588011871977689089,PolresBogor_,"Yang bilang #percumalaporpolisi nih kita spill setiap pengaduan pasti langsung kita tanganin guys..
#PolresBogorHadir https://t.co/TCMAuOHNK9",Negative
269,2022-11-02 16:11:45+00:00,1587839890905272322,KaumBumiLucu,Taggar #percumalaporpolisi masih ada kan ??... 🤭 https://t.co/2VVAEevCvT,Neutral
270,2022-11-02 14:05:53+00:00,1587808217484382209,MuhammadNurall9,@BenGzl3 @denharim00 @FaktaSepakbola Lapor ke siapa #percumalaporpolisi,Neutral
271,2022-11-02 04:55:03+00:00,1587669593107333120,tirtapan,Jangan sampai #percumalaporpolisi https://t.co/rXOGFagu1H,Neutral
272,2022-11-02 03:46:49+00:00,1587652424499859456,luthfimadzani,Bukti Sambo jg penganut #PercumaLaporPolisi karena lebih memilih main hakim sendiri https://t.co/TCzekoPBiU,Negative
273,2022-11-02 01:10:22+00:00,1587613051511246848,KunkunTarkun,"@Jarwo99661180 @Venom1982_ @Doang3964 @ListyoSigitP Bawa bukti asli jgn bukti asal donk,kalo msh Kena pasal ya #percumalaporPolisi",Neutral
274,2022-11-01 01:21:29+00:00,1587253460915085312,cenkboboy,@MuhammadMumu113 @DivHumas_Polri @CCICPolri Kagak di gubris.  @DivHumas_Polri..#percumalaporpolisi,Neutral
275,2022-10-31 13:44:44+00:00,1587078117096841221,aliepmaulana888,@WahRusuh @txtdaribandung @infobdg @halo_bandung #percumalaporpolisi #percumalapor,Neutral
276,2022-10-31 02:31:23+00:00,1586908663725559809,Yusuf_suni,@kanggleb_pud @onecak Percuma lapor polisi? #percumalaporpolisi,Negative
277,2022-10-30 14:41:32+00:00,1586730025428353032,bunbunburn99,@diajengeniie @tanyakanrl #percumalaporpolisi masih terngiang ngiang kalo mau lapor,Neutral
278,2022-10-30 14:35:10+00:00,1586728420221689856,BlackSoulAsylum,@ChusnulCh__ @ListyoSigitP @CCICPolri @DivHumas_Polri Ntr muncul lg #percumalaporpolisi,Negative
279,2022-10-30 10:47:14+00:00,1586671061768507392,teguhsupriyatno,Pak @ListyoSigitP pernah tau dong tagar #percumalaporpolisi ? Paham dong pesimisme masyarakat. Apa perlu sy ss keluhan netizens? https://t.co/xcydTv8cFm,Negative
280,2022-10-30 06:00:03+00:00,1586598790689001472,ruthlessfire13,"Haduhhh gimana sih nih anak buahnya Listyo. Masih aja ndablek udah dibilangin. 

#PercumaLaporPolisi #PercumaAdaPolisi #1hari1oknum #1hari1polsek #1hari1polres https://t.co/0Y0aB0iiG1",Negative
281,2022-10-29 14:14:43+00:00,1586360887065350146,tomz_chin9z,"Kayaknya bener kata2 #percumalaporpolisi dan #percumaadapolisi 
@ListyoSigitP @polsekpdkaren 
Mungkin nunggu jatuh korban dulu atau viral dulu baru ada respon 🤔🤔 @mohmahfudmd @jokowi",Negative
282,2022-10-29 06:39:41+00:00,1586246375527677952,Selviraaaja,Gua mau lapor polisi pun gua ragu setelah liat #percumalaporpolisi jadi gimana ya guys tolong dong ada yg pernah ga ngalamin ke gue. Jadiin pelajaran buat semua nya ya hindari hal2 yg sekiranya bisa bahayain lu,Negative
283,2022-10-29 04:29:24+00:00,1586213589425061888,escendol123456,"@democrazymedia buzzeRp2 penghianat bangsa mempergunakan cara2 mirip pki untuk memecah belah dan adu domba, dan biang2nya sampai sekarang belum ditangkap walaupun sudah laporan ke polisi #percumalaporpolisi #polisitembakpolisi #km50 #prayforkanjuruhan",Negative
284,2022-10-28 14:37:21+00:00,1586004194276028418,GandhiSoeryo,"efektif dan efisien

#percumalaporpolisi https://t.co/Pl2MhLvRf3",Neutral
285,2022-10-28 14:15:32+00:00,1585998705148461056,willy_jamlean,@Irwan2yah @DivHumas_Polri @ListyoSigitP #percumalaporpolisi,Neutral
286,2022-10-28 12:41:59+00:00,1585975164319068160,mgawtii,"@bigburpburp @mazzini_gsp Dunia bener makin gila! Ini ada kasus KS yg coba diramein biar ada keadilan karena tau sendiri #percumalaporpolisi  kalau nggak viral nggak diusut. Ini malah ngeribetin penggunaan kata ""sodomi"" ampun dah orang 🤌😮‍💨
Kalau mau kampanye cari waktu dan tempat yg pas lah.",Negative
287,2022-10-28 12:24:59+00:00,1585970883797323777,Imran00737867,AYAH Sri Hastuti Ayu Andira lanjut Mengadu ke Mabes untuk mencari keadilan atas supremasi hukum terkait kematian anaknya setelah kasusnya diadukan di Polda Sulawesi Barat namun tak ada kejelasan didapatkan sejak anaknya meninggal 2020 lalu. Jangan ada lagi #percumalaporpolisi https://t.co/Elm7W257tE,Negative
288,2022-10-28 11:39:32+00:00,1585959448459476992,krocotv,"...sampai pembunuhan massal di Stadion Kanjuruhan. Ini belum ngomongin kekecewaan publik. Search aja tagar #percumalaporpolisi. Menjelang tahun pemilu, ada ngga ya capres yang bahas soal ini?

Yuk, kita bahas lebih lanjut di video terbaru kami! https://t.co/HN4O1D1616",Negative
289,2022-10-28 03:38:13+00:00,1585838319711432704,BuzzerrpM,@m_mirah @KemenBUMN @ListyoSigitP @erickthohir #percumalaporpolisi,Neutral
290,2022-10-27 10:31:24+00:00,1585579911154061312,astroharis,"Gw juga kayak gini

Deket sini ada pos polisi tapi ingatlah selalu kalo #percumalaporpolisi https://t.co/NSTkjxkAvf",Negative
291,2022-10-26 13:40:09+00:00,1585265023349243905,cenkboboy,@caul_tanjung Mau sampe kapan sampah smpah fitnah kepala negara. Di diemin...Woy @DivHumas_Polri @CCICPolri #percumalaporpolisi,Negative
292,2022-10-26 05:42:33+00:00,1585144833941082112,Calik47494805,#percumalaporpolisi https://t.co/qmtn9eeT3m,Neutral
293,2022-10-25 06:09:53+00:00,1584789322464919552,leon7mamora,"@VICE_ID #percumalaporpolisi , security bank lebih baik.",Neutral
294,2022-10-25 03:32:03+00:00,1584749604700315652,witjaksana88,"@fredyRichardo @DivHumas_Polri #percumalaporpolisi ,, NO JUSTICE NO VIRAL",Negative
295,2022-10-25 03:01:07+00:00,1584741820533473282,tadisiang,@VICE_ID @txtdrberseragam #percumalaporpolisi,Neutral
296,2022-10-25 02:37:46+00:00,1584735942580981761,crookedzpine_,"@elnomadenz Yang tabah ya..ingat #percumalaporpolisi 
Aku juga 2 kali kemalingan dulu bgt, tapi ya balik lagi..",Neutral
297,2022-10-25 00:27:19+00:00,1584703113529020419,ruthlessfire13,"Ahhhh lagi-lagi dilakukan orang pemerintahan tengik yang makan dari pajak rakyat. @KemenkopUKM 

Polisi ikut terlibat lagi bukannya menyelesaikan. Rakyat emang butuh vigilante kayak Batman atau Ronan buat bunuh-bunuhin pejabat tengik. Polisi kagak berguna. #PercumaLaporPolisi https://t.co/G1lCmmpdMz",Negative
298,2022-10-24 23:22:39+00:00,1584686839210061825,kiessbae,"#percumalaporpolisi 
Gk becusss https://t.co/XMPz0P2et9",Negative
299,2022-10-24 22:53:13+00:00,1584679434074083329,cenkboboy,@rimah432603231 @firzahusainInc @DivHumas_Polri @CCICPolri #percumalaporpolisi @DivHumas_Polri @CCICPolri .....Woy polisi. Sampah begini di biarin...!!,Negative
300,2022-10-24 17:03:15+00:00,1584591359729897474,Gr3c01,@ListyoSigitP #percumalaporpolisi #presisihanyailusi,Neutral
301,2022-10-24 14:38:37+00:00,1584554964592259072,MarganaRizaldi,@ListyoSigitP #PercumaLaporPolisi❗,Neutral
302,2022-10-24 14:37:33+00:00,1584554696425213952,MarganaRizaldi,@Venom1982_ #PercumaLaporPolisi❗,Neutral
303,2022-10-24 14:36:23+00:00,1584554401137856512,MarganaRizaldi,"@Venom1982_ SAYA SANGAT KECEWA DENGAN PELAYANAN PARA OKNUM DI POLSEK TG.PINANG BARAT KOTA TANJUNGPINANG KEPRI, TDK PROFESIONAL &amp; BERINTEGRITAS DALAM MENJALANKAN KINERJANYA SEBAGAI POLISI, SY SUDAH DIANIAYA PELAKU TIDAK DITAHAN MALAHAN KENA PASAL 352
#PercumaLaporPolisi",Negative
304,2022-10-24 12:49:23+00:00,1584527474565578752,swaradharma,"@susipudjiastuti semenjak Jenderal Listyo Sigit jadi Kapolri semua ""borok"" polisi diungkap,
kasus besar satu persatu kebongkar 
sungguh ironis jika dulu pernah ada hashtag #PercumaLaporPolisi dan #1Hari1Oknum tapi Kepolisian Indonesia masih belum membenahi diri juga ?? https://t.co/mKBfY2NNjo",Negative
305,2022-10-24 12:48:17+00:00,1584527196345229312,Trystanto2,NAMA KORBAN MALAH KALIAN SEBARKAN. PINTAR YA KALIAN!!! #percumalaporpolisi @PolresBogorKota https://t.co/aSdZocuG9D,Negative
306,2022-10-24 09:27:23+00:00,1584476638301282305,Dradxxd,@fahrisalam #percumalaporpolisi,Neutral
307,2022-10-24 09:11:21+00:00,1584472602030256130,FachriiiiiR,"@himawansugeha95 @nihaqus @rico_rpp21 nah karna sudah kebanyakan kejadian seperti itu mas jadi kepercayaan masyarakat sudah gak ada , bahkan beberapa waktu lg sempet trending #percumalaporpolisi hehehe",Negative
308,2022-10-24 07:26:35+00:00,1584446239604473856,swaradharma,"@CNNIndonesia MONEY TALK 
jual beli jabatan jika masuk polisi harus sogok ratusan juta ?? 
ada pula target penilangan sehari harus dapat sekian kalau gagal anggota dipindah ?? 

ingat pak.... 
hashtag #percumalaporpolisi adalah bentuk kekecewaan masyarakat pada instansi yang bapak pimpin https://t.co/kJw5UUsZ4C",Negative
309,2022-10-24 01:21:54+00:00,1584354462478393344,ruthlessfire13,"WOW dia mampu bayar Hotman Paris. Gila. Jangan sampe bebas nih Teddy Minahasa. 

#PercumaLaporPolisi #PercumaAdaPolisi #1hari1oknum #1hari1polres #1hari1polsek https://t.co/sBtKBAEKVO",Negative
310,2022-10-23 22:37:59+00:00,1584313211691892736,rachman0565,@ListyoSigitP #PercumaLaporPolisi,Neutral
311,2022-10-23 16:55:30+00:00,1584227022636609537,ndy_rohim,"@jokowi kalau gak viral dan bukan pejabat atau orang2 terpandang seperti artis 
Tidak ada yang merespon keluhan2 dan permasalahan yang terjadi #percumalaporpolisi @DivHumas_Polri",Negative
312,2022-10-23 16:17:43+00:00,1584217514736635904,witjaksana88,"layanan pengaduan online, tidak ada perkembangannya MEMANG HARUS #NO VIRAL NO JUSTICE
#percumalaporpolisi",Negative
313,2022-10-23 11:31:40+00:00,1584145526789877762,masagunggg,"@andi_rusty @ListyoSigitP Sabar bang, aku 7 tahun terakhir kehilangan motor 2x juga gak ada kemajuan atas laporanku. Jadi #percumalaporpolisi ..",Negative
314,2022-10-23 10:25:06+00:00,1584128775784001538,Altruist2103,@ListyoSigitP #percumalaporpolisi,Neutral
315,2022-10-23 10:00:24+00:00,1584122559418638336,NKRITetapDiHati,"@Lembayung071 @ListyoSigitP @DivHumas_Polri @CCICPolri #PercumaAdaPolisi 
#PercumaLaporPolisi",Neutral
316,2022-10-23 08:01:19+00:00,1584092589904777216,tombakMatahar1,"@ListyoSigitP #PercumaLaporPolisi pak !!!
Secanggih apapun sistemnya kalo personil polisinya tetep semuanya OKNUM.",Negative
317,2022-10-23 06:09:10+00:00,1584064368433512453,PakSuyono,"#percumalaporpolisi
#percumalaporpolisi https://t.co/1Ut7wDBqZw",Neutral
318,2022-10-23 03:29:57+00:00,1584024298859024384,rudeadit,@ListyoSigitP #percumalaporpolisi,Neutral
319,2022-10-23 02:09:33+00:00,1584004067818233856,minangisty,@ListyoSigitP #percumalaporpolisi,Neutral
320,2022-10-23 01:38:14+00:00,1583996184951418883,LuciferArmor,@Andrikosasih @Lembayung071 @ListyoSigitP @DivHumas_Polri @CCICPolri Ngapa hastagnya #percumalaporpolisi @Andrikosasih ?,Neutral
321,2022-10-23 01:33:11+00:00,1583994913838202881,Andrikosasih,"@ListyoSigitP #percumalaporpolisi presiden dihina, lambang negara dihina. Diam saja. 🤔",Neutral
322,2022-10-23 01:30:47+00:00,1583994311581921281,Andrikosasih,@Lembayung071 @ListyoSigitP @DivHumas_Polri @CCICPolri #percumalaporpolisi,Neutral
323,2022-10-23 00:51:23+00:00,1583984394565742593,kuya_jou,"@ListyoSigitP Yakin pak akan d proses? Banyak itu komen² dari warganet, yg msh mengeluh, ttg kinerja @DivHumas_Polri pak. #percumalaporpolisi #PercumaAdaPolisi  jdnya",Negative
324,2022-10-23 00:48:34+00:00,1583983686575218689,RakyatKetjiL21,"@Hudakeyy @ListyoSigitP 🥱🥱😴😴
#percumalaporpolisi",Neutral
325,2022-10-22 23:45:36+00:00,1583967841090699264,EvelynSalt_50,@agis_official @ListyoSigitP #percumalaporpolisi,Neutral
326,2022-10-22 13:11:13+00:00,1583808192269922306,annisa__19,#percumalaporpolisi,Neutral
327,2022-10-22 06:03:26+00:00,1583700538935607297,AfrianM2,@hariankompas Hanya oknum polisi .. oknum tapi mayoritas disetiap wilayah di Indonesia #1hari1oknum #percumalaporpolisi,Negative
328,2022-10-22 02:30:32+00:00,1583646961021816832,RumahCemara,"Setahun lalu, kepercayaan rakyat terhadap Polri juga anjlok setelah viral #percumalaporpolisi buntut penghentian kasus dugaan pemerkosaan tiga anak di Luwu Timur, Sulawesi Selatan. 

Seperti apa keadaanya saat itu? Biar ingat lagi, kita simak yuk di https://t.co/LBZKnRIrCE",Negative
329,2022-10-21 19:11:54+00:00,1583536574960394241,Elpepek4,@sodaqueee #percumalaporpolisi,Neutral
330,2022-10-21 18:09:04+00:00,1583520761742241792,marsusuka,"Mantap pak Kapolri @ListyoSigitP  kami masy. Bersama menumpas  oknum Polri yg Pungli, Markus, backing judi/narkoba, LP tdk ditindaklanjuti, #PercumaLaporPolisi #NoViralNoJustice #TikTok https://t.co/BsyQTAkZhw",Positive
331,2022-10-21 15:37:37+00:00,1583482647682375680,diksinadul,"@bunakook @sodaqueee Justru harus di up di sosmed dulu, kalo udah viral dengan sendirinya bakal di usut sama polisi. Kalo belom viral mah boro boro di usut, di denger juga kagak yg ada ngabisin duit doang kan #percumalaporpolisi",Negative
332,2022-10-21 15:21:19+00:00,1583478545472708608,DrtyBoyy,HAHAHA #percumalaporpolisi https://t.co/FBOSd8MZkB,Neutral
333,2022-10-21 10:40:27+00:00,1583407861534978048,rifkusumaputra,"Kok gw jadi ngeliatnya kayak lebay yaa? Apa karena polisi banyak kasus yg bikin empet?? #PercumaLaporPolisi
https://t.co/35OrwRQo63",Neutral
334,2022-10-21 03:40:20+00:00,1583302137370771458,CahbagoesAl,@CNNIndonesia #percumalaporpolisi 🤣🤣,Neutral
335,2022-10-21 02:49:05+00:00,1583289241756307456,Ary_LFC,"@BrigitNamida #PercumaLaporPolisi
#PercumaLaporPolisi",Neutral
336,2022-10-21 02:46:01+00:00,1583288469136101376,JaenoXTM,"@RadarKorupsi #PercumaLaporPolisi
😝🤣🤣",Neutral
337,2022-10-21 02:42:07+00:00,1583287485165371394,Newface24535791,"@CNNIndonesia #percumalaporpolisi
Lah lebih tepat nya
Klo viral kalo ada duit nya baru bertindak",Negative
338,2022-10-21 02:16:00+00:00,1583280913609535488,arisdgarismedia,@CNNIndonesia nanti muncul #percumalaporpolisi lagi lho ya...,Neutral
339,2022-10-21 01:41:37+00:00,1583272259820523521,owlandutch,@CNNIndonesia #percumalaporpolisi,Neutral
340,2022-10-21 00:39:26+00:00,1583256611774427136,e6acb0a4004e4a2,@CNNIndonesia #percumalaporpolisi tuh laporan saya☝️,Neutral
341,2022-10-21 00:28:57+00:00,1583253974584786944,brayzim,"@CNNIndonesia Kan sdh viral #percumalaporpolisi , jadi males lapor, rekam digital laporan tidak diproses kalau sesui agenda yg dilaporkan",Negative
342,2022-10-21 00:05:26+00:00,1583248054777311232,AmandaNabitz2,"https://t.co/vScCMkEqO5
Cuma rkyat kecil mana mau bantu kita yank ud kesusahan gini!!!
#percumalaporpolisi",Neutral
343,2022-10-20 22:43:57+00:00,1583227549340950528,Ainiiii___,"Laaahhh? Halooo? Hastag #PercumaLaporPolisi yg kemaren² menggema, ke mana ajaaaa https://t.co/81hCMdXAEi",Negative
344,2022-10-20 22:42:28+00:00,1583227177327525888,eli_sutarli,@CNNIndonesia #Percumalaporpolisi,Neutral
345,2022-10-20 17:06:58+00:00,1583142746533277697,sabanabana5,#PercumaLaporPolisi https://t.co/yqs9fAMeDU,Neutral
346,2022-10-20 17:03:41+00:00,1583141920955518976,Namanya07879938,"@CNNIndonesia - orde ambyar -
#PercumaLaporIstana 
#PercumaLaporPolisi",Neutral
347,2022-10-20 16:08:34+00:00,1583128047904911362,pgdbadai,#PercumaLaporIstana 🤝 #PercumaLaporPolisi https://t.co/UARhsTlIH5,Neutral
348,2022-10-20 15:26:21+00:00,1583117422277513216,Farnf21_,@CNNIndonesia #percumalaporpolisi,Neutral
349,2022-10-20 14:57:32+00:00,1583110172490498048,cendol09,@CNNIndonesia #percumalaporpolisi,Neutral
350,2022-10-20 13:52:46+00:00,1583093871843893248,kometmerah,#PercumaLaporPolisi https://t.co/WbIuV04r5A,Neutral
351,2022-10-20 13:08:17+00:00,1583082677971783681,SudahToh,#PercumaLaporPolisi https://t.co/T5wfPzwg3H https://t.co/W5JskcaS8C,Neutral
352,2022-10-20 12:49:40+00:00,1583077992750014466,Samuelkoala1,@CNNIndonesia #percumalaporpolisi,Neutral
353,2022-10-20 10:24:21+00:00,1583041422554374144,Zwykli_Ludzie,"@susipudjiastuti FBI janck!!
#PercumaLaporPolisi",Neutral
354,2022-10-20 03:19:36+00:00,1582934529773559808,deeltaforce,@NarasiNewsroom #PercumaLaporPolisi,Neutral
355,2022-10-20 00:09:46+00:00,1582886758949130241,ruthlessfire13,"POLRI tidak becus. Inget kemarin kata Listyo Sigit, polisi harus mengayomi masyarakat. Ini di mana bentuk mengayominya? Masyarakat mah udah ga percaya sama polisi kalo begini caranya.
#PercumaLaporPolisi #PercumaAdaPolisi #1hari1oknum #1hari1polres #1hari1polsek https://t.co/Eh6aqOFEw9",Negative
356,2022-10-20 00:07:45+00:00,1582886252549787648,ruthlessfire13,"Jokowi sebagai kepala pemerintahan dan Listyo Sigit sebagai kapolri ga becus banget mengatasi kasus ini. 133 orang meninggal akibat ketidakbecusan PSSI dan polisi. Masih bisa-bisanya tertawa mereka.
#PercumaLaporPolisi #PercumaAdaPolisi #UsutTuntasTragediKanjuruhan #1hari1oknum https://t.co/pEtglBsXf3",Negative
357,2022-10-19 23:08:33+00:00,1582871352029351936,jakelaregrage,@OposisiCerdas Makanya muncul #percumalaporpolisi ..pak😊,Neutral
358,2022-10-19 21:37:29+00:00,1582848434972737536,ruthlessfire13,"Bagaimana keadilan bisa tercipta di negeri ini kalo polisinya terus begini?

#PercumaLaporPolisi #PercumaAdaPolisi #1hari1oknum #1hari1polres #1hari1polsek https://t.co/3aaro8RnZl",Negative
359,2022-10-19 14:55:46+00:00,1582747339613040641,escendol123456,@PSSI #PrayForKanjuruhan #PercumaAdaPolisi  #percumalaporpolisi #polisitembakpolisi #km50,Neutral
360,2022-10-19 10:54:21+00:00,1582686585715187713,MbahDar96244784,"@PartaiSocmed #reformasiPolri
#percumalaporpolisi",Neutral
